#{"t_start": 1747314887.3441696, "env_id": null}
r,l,t
1330.156094,2049,4.803488
94.587411,253,5.237545
259.521271,515,6.089696
224.208464,482,6.87095
1176.613206,2049,11.110975
225.656727,462,11.881329
220.014176,475,12.995737
1756.094228,2049,17.137623
1207.586708,2049,21.104534
493.770017,808,22.389581
1231.481857,2049,26.20369
1796.177957,2049,30.377233
1792.261609,2049,35.120561
1826.377727,2049,39.360009
1206.980123,2049,43.594171
1748.187133,2049,47.618527
284.272748,526,48.622612
269.664474,528,49.488544
1820.160732,2049,53.652155
261.732721,463,54.778494
318.186963,628,55.76525
247.447138,511,56.629269
1776.706049,2049,60.684761
1794.888153,2049,64.885471
103.564426,265,65.429662
1269.189154,2049,69.500202
1225.946625,2049,73.833171
238.46276,505,74.976352
561.065646,903,76.385864
1237.478208,2049,80.161035
1781.47844,2049,84.47041
263.159015,571,85.614681
248.745047,503,86.854262
301.285459,602,87.835819
196.991431,468,88.622246
1792.891176,2049,93.462623
1484.050015,2049,97.266787
629.86496,901,99.146973
1630.369012,2049,103.202847
341.61703,646,104.205185
203.863446,473,104.924984
242.821679,501,105.767592
357.801795,647,107.133292
246.326943,506,108.011376
1783.599773,2049,111.995743
184.950599,462,112.731848
246.457777,508,113.632692
238.585767,545,114.839983
99.204043,263,115.244681
1785.295786,2049,119.359624
350.959732,732,120.564854
251.241249,579,121.577793
160.681968,435,122.667647
1702.728625,2049,126.869489
1713.675636,2049,131.187644
1745.499296,2049,135.193223
1577.635486,2049,139.12682
259.270075,581,140.048545
305.841626,608,141.110996
1580.461142,2049,145.070911
1776.412143,2049,149.099196
203.224681,474,149.914614
1699.490687,2049,154.136044
246.294569,557,155.376356
1595.81375,2049,159.341737
1434.792346,2049,163.366014
1760.483871,2049,167.421946
1590.133302,2049,171.488098
1752.241366,2049,175.799888
1722.738959,2049,179.921349
79.140722,239,180.299682
80.152867,239,180.697671
323.026372,628,181.732059
1759.423781,2049,185.750176
1837.385962,2049,189.66711
245.073288,487,190.75887
1311.354297,2049,194.31442
351.309037,638,195.292395
1638.131307,2049,199.07091
1804.380279,2049,203.067259
1676.737786,2049,206.895419
1433.522238,2049,210.737223
1691.030348,2049,214.603063
1789.519534,2049,218.464739
297.65412,611,219.399911
1787.358749,2049,223.592437
89.637371,253,224.001917
1759.581828,2049,227.913651
1789.802608,2049,231.899559
1756.560103,2049,235.878135
262.117378,578,237.167777
1760.882597,2049,241.10623
1279.242208,2049,244.656682
86.764121,244,245.065082
591.020618,1002,246.63081
1788.606206,2049,250.562809
92.178046,250,250.971507
1772.363333,2049,254.863275
1791.759361,2049,258.883585
91.561846,251,259.293689
1459.196456,2049,263.081524
1674.095884,2049,266.987412
413.570876,737,268.498803
361.522186,612,269.420535
1833.756188,2049,273.443608
1289.828349,2049,277.528269
1749.34616,2049,281.46602
366.638687,666,282.525169
1820.419646,2049,286.582981
281.145447,594,287.896188
1787.509256,2049,291.807392
1790.269033,2049,295.741536
585.551663,887,297.159596
1757.788249,2049,301.258277
1565.86387,2049,305.375031
1830.88321,2049,309.697226
1792.098369,2049,313.815834
110.512876,275,314.271481
1665.159477,2049,318.433005
1325.14951,2049,322.518247
1794.965758,2049,326.6551
1426.272283,2049,330.500636
1769.386385,2049,334.6754
1828.517267,2049,338.878491
